,02_95stain1-120716_S2_merged_R1.fastq.gz.fq.gzAligned.sortedByCoord.out.down_sampled
ENSG00000100243.20,1065
ENSG00000100258.17,1066
ENSG00000100263.13,1067
ENSG00000100280.16,1068
ENSG00000100281.13,1069
ENSG00000100294.12,1070
ENSG00000100296.13,1071
ENSG00000100297.15,1072
ENSG00000100300.17,1073
ENSG00000100316.15,1074
ENSG00000100325.14,1075
ENSG00000100336.17,1076
ENSG00000100345.20,1077
ENSG00000100347.14,1078
ENSG00000100348.9,1079
ENSG00000100351.16,1080
ENSG00000100353.17,1081
ENSG00000100354.20,1082
ENSG00000100359.20,1083
ENSG00000100372.14,1084
ENSG00000100373.9,1085
ENSG00000100380.12,1086
ENSG00000100387.8,1087
ENSG00000100401.19,1088
ENSG00000100410.7,1089
ENSG00000100413.16,1090
ENSG00000100416.12,1091
ENSG00000100418.7,1092
ENSG00000100422.13,1093
ENSG00000100426.6,1094
ENSG00000100429.17,1095
ENSG00000100439.10,1096
ENSG00000100442.10,1097
ENSG00000100461.17,1098
ENSG00000100462.15,1099
ENSG00000100473.15,1100
ENSG00000100478.14,1101
ENSG00000100479.12,1102
ENSG00000100504.16,1103
ENSG00000100519.11,1104
ENSG00000100522.8,1105
ENSG00000100526.19,1106
ENSG00000100528.11,1107
ENSG00000100532.11,1108
ENSG00000100554.11,1109
ENSG00000100567.12,1110
ENSG00000100568.10,1111
ENSG00000100575.13,1112
ENSG00000100578.14,1113
ENSG00000100591.7,1114
ENSG00000100603.13,1115
ENSG00000100612.13,1116
ENSG00000100614.17,1117
ENSG00000100632.10,1118
ENSG00000100644.16,1119
ENSG00000100650.15,1120
ENSG00000100664.10,1121
ENSG00000100697.14,1122
ENSG00000100711.13,1123
ENSG00000100714.15,1124
ENSG00000100722.18,1125
ENSG00000100744.14,1126
ENSG00000100749.7,1127
ENSG00000100764.13,1128
ENSG00000100796.17,1129
ENSG00000100804.18,1130
ENSG00000100811.10,1131
ENSG00000100813.14,1132
ENSG00000100814.17,1133
ENSG00000100815.12,1134
ENSG00000100823.11,1135
ENSG00000100852.12,1136
ENSG00000100865.14,1137
ENSG00000100883.11,1138
ENSG00000100889.11,1139
ENSG00000100897.17,1140
ENSG00000100906.10,1141
ENSG00000100908.13,1142
ENSG00000100911.13,1143
ENSG00000100938.17,1144
ENSG00000100941.8,1145
ENSG00000100949.14,1146
ENSG00000100979.14,1147
ENSG00000100982.11,1148
ENSG00000100983.9,1149
ENSG00000100991.11,1150
ENSG00000100997.18,1151
ENSG00000101000.4,1152
ENSG00000101003.9,1153
ENSG00000101017.13,1154
ENSG00000101019.21,1155
ENSG00000101040.19,1156
ENSG00000101052.12,1157
ENSG00000101057.15,1158
ENSG00000101079.20,1159
ENSG00000101104.12,1160
ENSG00000101109.11,1161
ENSG00000101115.12,1162
ENSG00000101126.15,1163
ENSG00000101132.9,1164
ENSG00000101138.11,1165
ENSG00000101146.12,1166
ENSG00000101150.17,1167
ENSG00000101158.12,1168
ENSG00000101161.7,1169
ENSG00000101166.15,1170
ENSG00000101182.14,1171
ENSG00000101189.6,1172
ENSG00000101190.12,1173
ENSG00000101191.16,1174
ENSG00000101193.7,1175
ENSG00000101197.12,1176
ENSG00000101210.10,1177
ENSG00000101220.17,1178
ENSG00000101224.17,1179
ENSG00000101236.16,1180
ENSG00000101246.19,1181
ENSG00000101247.17,1182
ENSG00000101255.10,1183
ENSG00000101266.16,1184
ENSG00000101290.13,1185
ENSG00000101294.16,1186
ENSG00000101310.14,1187
ENSG00000101336.12,1188
ENSG00000101337.15,1189
ENSG00000101343.14,1190
ENSG00000101350.7,1191
ENSG00000101361.14,1192
ENSG00000101363.12,1193
ENSG00000101365.20,1194
ENSG00000101367.8,1195
ENSG00000101391.20,1196
ENSG00000101400.5,1197
ENSG00000101407.12,1198
ENSG00000101412.12,1199
ENSG00000101417.11,1200
ENSG00000101421.3,1201
ENSG00000101439.8,1202
ENSG00000101442.9,1203
ENSG00000101444.12,1204
ENSG00000101445.9,1205
ENSG00000101457.12,1206
ENSG00000101464.10,1207
ENSG00000101473.16,1208
ENSG00000101544.8,1209
ENSG00000101546.12,1210
ENSG00000101557.14,1211
ENSG00000101558.13,1212
ENSG00000101577.9,1213
ENSG00000101596.14,1214
ENSG00000101608.12,1215
ENSG00000101624.10,1216
ENSG00000101654.17,1217
ENSG00000101745.15,1218
ENSG00000101751.10,1219
ENSG00000101752.11,1220
ENSG00000101773.16,1221
ENSG00000101782.14,1222
ENSG00000101843.18,1223
ENSG00000101844.17,1224
ENSG00000101849.15,1225
ENSG00000101856.9,1226
ENSG00000101882.9,1227
ENSG00000101888.11,1228
ENSG00000101901.10,1229
ENSG00000101935.9,1230
ENSG00000101940.17,1231
ENSG00000101951.16,1232
ENSG00000101966.12,1233
ENSG00000101972.18,1234
ENSG00000101974.14,1235
ENSG00000101997.12,1236
ENSG00000102001.12,1237
ENSG00000102007.10,1238
ENSG00000102010.14,1239
ENSG00000102030.15,1240
ENSG00000102038.15,1241
ENSG00000102054.17,1242
ENSG00000102078.15,1243
ENSG00000102096.9,1244
ENSG00000102100.14,1245
ENSG00000102103.15,1246
ENSG00000102119.10,1247
ENSG00000102144.13,1248
ENSG00000102145.13,1249
ENSG00000102158.19,1250
ENSG00000102172.15,1251
ENSG00000102189.16,1252
ENSG00000102225.15,1253
ENSG00000102226.9,1254
ENSG00000102241.11,1255
ENSG00000102265.11,1256
ENSG00000102287.16,1257
ENSG00000102309.12,1258
ENSG00000102316.16,1259
ENSG00000102317.17,1260
ENSG00000102384.13,1261
ENSG00000102393.9,1262
ENSG00000102401.19,1263
ENSG00000102409.9,1264
ENSG00000102471.13,1265
ENSG00000102575.10,1266
ENSG00000102580.14,1267
ENSG00000102595.18,1268
ENSG00000102699.5,1269
ENSG00000102710.19,1270
ENSG00000102738.7,1271
ENSG00000102743.14,1272
ENSG00000102755.10,1273
ENSG00000102781.13,1274
ENSG00000102804.14,1275
ENSG00000102805.13,1276
ENSG00000102870.5,1277
ENSG00000102871.15,1278
ENSG00000102882.11,1279
ENSG00000102897.9,1280
ENSG00000102898.11,1281
ENSG00000102900.12,1282
ENSG00000102901.12,1283
ENSG00000102921.7,1284
ENSG00000102967.11,1285
ENSG00000102977.13,1286
ENSG00000102978.12,1287
ENSG00000103005.11,1288
ENSG00000103018.16,1289
ENSG00000103021.9,1290
ENSG00000103024.7,1291
ENSG00000103035.10,1292
ENSG00000103037.11,1293
ENSG00000103042.8,1294
ENSG00000103051.18,1295
ENSG00000103064.13,1296
ENSG00000103091.14,1297
ENSG00000103111.14,1298
ENSG00000103121.8,1299
ENSG00000103145.10,1300
ENSG00000103152.11,1301
ENSG00000103160.11,1302
ENSG00000103174.11,1303
ENSG00000103187.7,1304
ENSG00000103194.15,1305
ENSG00000103197.16,1306
ENSG00000103202.12,1307
ENSG00000103222.18,1308
ENSG00000103245.13,1309
ENSG00000103254.9,1310
ENSG00000103257.8,1311
ENSG00000103264.15,1312
ENSG00000103274.10,1313
ENSG00000103275.18,1314
ENSG00000103335.19,1315
ENSG00000103342.12,1316
ENSG00000103353.15,1317
ENSG00000103363.14,1318
ENSG00000103365.15,1319
ENSG00000103381.11,1320
ENSG00000103415.11,1321
ENSG00000103429.10,1322
ENSG00000103485.17,1323
ENSG00000103490.13,1324
ENSG00000103496.14,1325
ENSG00000103502.13,1326
ENSG00000103507.13,1327
ENSG00000103510.19,1328
ENSG00000103522.15,1329
ENSG00000103540.16,1330
ENSG00000103544.14,1331
ENSG00000103549.21,1332
ENSG00000103550.13,1333
ENSG00000103591.12,1334
ENSG00000103599.19,1335
ENSG00000103653.16,1336
ENSG00000103707.9,1337
ENSG00000103742.11,1338
ENSG00000103769.9,1339
ENSG00000103811.15,1340
ENSG00000103852.12,1341
ENSG00000103855.17,1342
ENSG00000103876.11,1343
ENSG00000103966.9,1344
ENSG00000103978.15,1345
ENSG00000103995.13,1346
ENSG00000104047.14,1347
ENSG00000104064.16,1348
ENSG00000104093.13,1349
ENSG00000104112.8,1350
ENSG00000104129.9,1351
ENSG00000104131.12,1352
ENSG00000104133.14,1353
ENSG00000104164.10,1354
ENSG00000104218.13,1355
ENSG00000104219.12,1356
ENSG00000104228.12,1357
ENSG00000104231.10,1358
ENSG00000104312.7,1359
ENSG00000104320.13,1360
ENSG00000104324.15,1361
ENSG00000104325.6,1362
ENSG00000104341.16,1363
ENSG00000104365.13,1364
ENSG00000104388.14,1365
ENSG00000104408.9,1366
ENSG00000104412.7,1367
ENSG00000104419.14,1368
ENSG00000104427.11,1369
ENSG00000104442.9,1370
ENSG00000104472.9,1371
ENSG00000104490.17,1372
ENSG00000104517.12,1373
ENSG00000104518.10,1374
ENSG00000104522.15,1375
ENSG00000104549.11,1376
ENSG00000104613.11,1377
ENSG00000104626.14,1378
ENSG00000104635.13,1379
ENSG00000104643.9,1380
ENSG00000104660.17,1381
ENSG00000104671.7,1382
ENSG00000104679.10,1383
ENSG00000104687.12,1384
ENSG00000104691.14,1385
ENSG00000104695.12,1386
ENSG00000104723.20,1387
ENSG00000104738.16,1388
ENSG00000104756.15,1389
ENSG00000104763.17,1390
ENSG00000104765.14,1391
ENSG00000104774.12,1392
ENSG00000104783.11,1393
ENSG00000104805.15,1394
ENSG00000104808.7,1395
ENSG00000104823.8,1396
ENSG00000104824.16,1397
ENSG00000104853.15,1398
ENSG00000104856.13,1399
ENSG00000104863.11,1400
ENSG00000104872.10,1401
ENSG00000104881.14,1402
ENSG00000104883.7,1403
ENSG00000104884.14,1404
ENSG00000104886.9,1405
ENSG00000104889.4,1406
ENSG00000104897.9,1407
ENSG00000104903.4,1408
ENSG00000104904.12,1409
ENSG00000104907.12,1410
ENSG00000104915.14,1411
ENSG00000104936.17,1412
ENSG00000104960.15,1413
ENSG00000104964.14,1414
ENSG00000104969.9,1415
ENSG00000104973.14,1416
ENSG00000104976.11,1417
ENSG00000104979.8,1418
ENSG00000104980.7,1419
ENSG00000104983.8,1420
ENSG00000104998.3,1421
ENSG00000105011.8,1422
ENSG00000105048.16,1423
ENSG00000105053.10,1424
ENSG00000105058.11,1425
ENSG00000105085.10,1426
ENSG00000105171.9,1427
ENSG00000105173.13,1428
ENSG00000105176.17,1429
ENSG00000105185.11,1430
ENSG00000105186.14,1431
ENSG00000105193.8,1432
ENSG00000105197.10,1433
ENSG00000105202.7,1434
ENSG00000105220.14,1435
ENSG00000105221.16,1436
ENSG00000105223.18,1437
ENSG00000105245.9,1438
ENSG00000105246.5,1439
ENSG00000105251.10,1440
ENSG00000105254.11,1441
ENSG00000105258.8,1442
ENSG00000105281.12,1443
ENSG00000105287.12,1444
ENSG00000105290.11,1445
ENSG00000105323.16,1446
ENSG00000105327.15,1447
ENSG00000105329.9,1448
ENSG00000105341.18,1449
ENSG00000105364.13,1450
ENSG00000105372.6,1451
ENSG00000105373.18,1452
ENSG00000105374.9,1453
ENSG00000105379.9,1454
ENSG00000105383.14,1455
ENSG00000105393.15,1456
ENSG00000105397.13,1457
ENSG00000105401.6,1458
ENSG00000105402.7,1459
ENSG00000105404.10,1460
ENSG00000105426.14,1461
ENSG00000105427.9,1462
ENSG00000105438.8,1463
ENSG00000105443.13,1464
ENSG00000105447.12,1465
ENSG00000105464.3,1466
ENSG00000105472.12,1467
ENSG00000105483.16,1468
ENSG00000105486.13,1469
ENSG00000105492.15,1470
ENSG00000105518.13,1471
ENSG00000105552.14,1472
ENSG00000105559.11,1473
ENSG00000105568.17,1474
ENSG00000105576.15,1475
ENSG00000105583.9,1476
ENSG00000105607.12,1477
ENSG00000105612.8,1478
ENSG00000105613.9,1479
ENSG00000105618.13,1480
ENSG00000105640.12,1481
ENSG00000105649.9,1482
ENSG00000105655.18,1483
ENSG00000105656.12,1484
ENSG00000105669.12,1485
ENSG00000105671.11,1486
ENSG00000105677.11,1487
ENSG00000105698.15,1488
ENSG00000105699.16,1489
ENSG00000105700.10,1490
ENSG00000105701.15,1491
ENSG00000105705.15,1492
ENSG00000105726.16,1493
ENSG00000105732.11,1494
ENSG00000105737.9,1495
ENSG00000105755.7,1496
ENSG00000105778.17,1497
ENSG00000105784.15,1498
ENSG00000105793.15,1499
ENSG00000105810.9,1500
ENSG00000105819.13,1501
ENSG00000105821.14,1502
ENSG00000105829.11,1503
ENSG00000105835.11,1504
ENSG00000105849.5,1505
ENSG00000105851.10,1506
ENSG00000105854.12,1507
ENSG00000105856.13,1508
ENSG00000105879.11,1509
ENSG00000105887.10,1510
ENSG00000105889.14,1511
ENSG00000105939.12,1512
ENSG00000105953.14,1513
ENSG00000105963.13,1514
ENSG00000105968.18,1515
ENSG00000105971.14,1516
ENSG00000105983.19,1517
ENSG00000105993.14,1518
ENSG00000106009.15,1519
ENSG00000106012.17,1520
ENSG00000106028.10,1521
ENSG00000106034.17,1522
ENSG00000106049.8,1523
ENSG00000106052.13,1524
ENSG00000106070.17,1525
ENSG00000106077.18,1526
ENSG00000106080.10,1527
ENSG00000106086.18,1528
ENSG00000106105.13,1529
ENSG00000106123.11,1530
ENSG00000106153.12,1531
ENSG00000106211.8,1532
ENSG00000106244.12,1533
ENSG00000106245.9,1534
ENSG00000106261.16,1535
ENSG00000106263.17,1536
ENSG00000106266.8,1537
ENSG00000106268.15,1538
ENSG00000106290.14,1539
ENSG00000106299.7,1540
ENSG00000106305.9,1541
ENSG00000106333.12,1542
ENSG00000106344.8,1543
ENSG00000106348.16,1544
ENSG00000106355.9,1545
ENSG00000106366.8,1546
ENSG00000106367.13,1547
ENSG00000106392.10,1548
ENSG00000106399.11,1549
ENSG00000106400.11,1550
ENSG00000106415.12,1551
ENSG00000106443.14,1552
ENSG00000106459.14,1553
ENSG00000106460.18,1554
ENSG00000106462.10,1555
ENSG00000106477.18,1556
ENSG00000106479.10,1557
ENSG00000106524.8,1558
ENSG00000106526.10,1559
ENSG00000106537.7,1560
ENSG00000106554.11,1561
ENSG00000106588.10,1562
ENSG00000106591.3,1563
ENSG00000106603.17,1564
ENSG00000106605.10,1565
ENSG00000106609.16,1566
ENSG00000106610.14,1567
ENSG00000106615.9,1568
ENSG00000106624.8,1569
ENSG00000106628.10,1570
ENSG00000106635.7,1571
ENSG00000106636.7,1572
ENSG00000106638.15,1573
ENSG00000106682.14,1574
ENSG00000106683.14,1575
ENSG00000106692.13,1576
ENSG00000106771.12,1577
ENSG00000106785.14,1578
ENSG00000106789.12,1579
ENSG00000106799.12,1580
ENSG00000106803.9,1581
ENSG00000106868.16,1582
ENSG00000106948.16,1583
ENSG00000106976.18,1584
ENSG00000107020.9,1585
ENSG00000107036.11,1586
ENSG00000107099.15,1587
ENSG00000107159.12,1588
ENSG00000107164.15,1589
ENSG00000107175.10,1590
ENSG00000107223.12,1591
ENSG00000107262.16,1592
ENSG00000107263.18,1593
ENSG00000107281.9,1594
ENSG00000107290.13,1595
ENSG00000107317.11,1596
ENSG00000107341.4,1597
ENSG00000107371.12,1598
ENSG00000107372.12,1599
ENSG00000107438.8,1600
ENSG00000107521.18,1601
ENSG00000107537.13,1602
ENSG00000107551.20,1603
ENSG00000107560.10,1604
ENSG00000107566.13,1605
ENSG00000107581.12,1606
ENSG00000107614.21,1607
ENSG00000107625.12,1608
ENSG00000107651.12,1609
ENSG00000107672.14,1610
ENSG00000107731.12,1611
ENSG00000107738.19,1612
ENSG00000107745.16,1613
ENSG00000107758.15,1614
ENSG00000107779.11,1615
ENSG00000107789.15,1616
ENSG00000107816.17,1617
ENSG00000107833.10,1618
ENSG00000107854.5,1619
ENSG00000107872.12,1620
ENSG00000107874.10,1621
ENSG00000107902.13,1622
ENSG00000107929.14,1623
ENSG00000107937.18,1624
ENSG00000107938.17,1625
ENSG00000107949.16,1626
ENSG00000107951.12,1627
ENSG00000107960.10,1628
ENSG00000108010.11,1629
ENSG00000108039.17,1630
ENSG00000108055.9,1631
ENSG00000108061.11,1632
ENSG00000108064.10,1633
ENSG00000108094.14,1634
ENSG00000108100.17,1635
ENSG00000108106.13,1636
ENSG00000108107.12,1637
ENSG00000108175.16,1638
ENSG00000108176.14,1639
ENSG00000108179.13,1640
ENSG00000108219.14,1641
ENSG00000108256.8,1642
ENSG00000108298.9,1643
ENSG00000108306.11,1644
ENSG00000108344.14,1645
ENSG00000108349.14,1646
ENSG00000108384.14,1647
ENSG00000108395.13,1648
ENSG00000108405.3,1649
ENSG00000108406.9,1650
ENSG00000108423.14,1651
ENSG00000108424.9,1652
ENSG00000108433.15,1653
ENSG00000108439.9,1654
ENSG00000108465.14,1655
ENSG00000108468.14,1656
ENSG00000108479.11,1657
ENSG00000108506.11,1658
ENSG00000108515.17,1659
ENSG00000108518.7,1660
ENSG00000108523.15,1661
ENSG00000108528.13,1662
ENSG00000108559.11,1663
ENSG00000108561.8,1664
ENSG00000108578.14,1665
ENSG00000108582.11,1666
ENSG00000108587.14,1667
ENSG00000108588.13,1668
ENSG00000108590.10,1669
ENSG00000108592.16,1670
ENSG00000108599.14,1671
ENSG00000108604.15,1672
ENSG00000108639.7,1673
ENSG00000108641.14,1674
ENSG00000108651.9,1675
ENSG00000108654.11,1676
ENSG00000108666.9,1677
ENSG00000108669.16,1678
ENSG00000108671.9,1679
ENSG00000108679.12,1680
ENSG00000108733.9,1681
ENSG00000108773.10,1682
ENSG00000108774.14,1683
ENSG00000108788.11,1684
ENSG00000108826.15,1685
ENSG00000108828.15,1686
ENSG00000108829.9,1687
ENSG00000108840.15,1688
ENSG00000108846.15,1689
ENSG00000108848.15,1690
ENSG00000108861.8,1691
ENSG00000108883.12,1692
ENSG00000108946.14,1693
ENSG00000108953.16,1694
ENSG00000108960.7,1695
ENSG00000109016.17,1696
ENSG00000109046.14,1697
ENSG00000109062.9,1698
ENSG00000109079.9,1699
ENSG00000109083.13,1700
ENSG00000109084.13,1701
ENSG00000109099.13,1702
ENSG00000109103.11,1703
ENSG00000109107.13,1704
ENSG00000109111.14,1705
ENSG00000109133.12,1706
ENSG00000109158.10,1707
ENSG00000109171.14,1708
ENSG00000109180.14,1709
ENSG00000109184.14,1710
ENSG00000109220.10,1711
ENSG00000109255.11,1712
ENSG00000109270.12,1713
ENSG00000109321.10,1714
ENSG00000109323.8,1715
ENSG00000109332.19,1716
ENSG00000109381.19,1717
ENSG00000109390.11,1718
ENSG00000109445.10,1719
ENSG00000109466.13,1720
ENSG00000109475.16,1721
ENSG00000109519.12,1722
ENSG00000109534.16,1723
ENSG00000109536.11,1724
ENSG00000109572.13,1725
ENSG00000109606.12,1726
ENSG00000109618.11,1727
ENSG00000109625.18,1728
ENSG00000109674.3,1729
ENSG00000109685.17,1730
ENSG00000109689.14,1731
ENSG00000109736.14,1732
ENSG00000109756.8,1733
ENSG00000109762.15,1734
ENSG00000109775.10,1735
ENSG00000109787.12,1736
ENSG00000109790.16,1737
ENSG00000109805.9,1738
ENSG00000109814.11,1739
ENSG00000109854.13,1740
ENSG00000109861.15,1741
ENSG00000109881.16,1742
ENSG00000109911.17,1743
ENSG00000109917.10,1744
ENSG00000109919.9,1745
ENSG00000109920.12,1746
ENSG00000109929.9,1747
ENSG00000109971.13,1748
ENSG00000110002.15,1749
ENSG00000110011.13,1750
ENSG00000110013.12,1751
ENSG00000110031.12,1752
ENSG00000110046.12,1753
ENSG00000110047.17,1754
ENSG00000110048.11,1755
ENSG00000110057.7,1756
ENSG00000110063.8,1757
ENSG00000110066.14,1758
ENSG00000110074.10,1759
ENSG00000110075.14,1760
ENSG00000110077.14,1761
ENSG00000110107.8,1762
ENSG00000110108.9,1763
ENSG00000110172.11,1764
ENSG00000110315.6,1765
ENSG00000110321.15,1766
ENSG00000110330.8,1767
ENSG00000110344.9,1768
ENSG00000110367.11,1769
ENSG00000110395.4,1770
ENSG00000110422.11,1771
ENSG00000110429.13,1772
ENSG00000110442.11,1773
ENSG00000110455.13,1774
ENSG00000110492.15,1775
ENSG00000110514.18,1776
ENSG00000110536.13,1777
ENSG00000110583.12,1778
ENSG00000110619.16,1779
ENSG00000110628.13,1780
ENSG00000110651.11,1781
ENSG00000110696.9,1782
ENSG00000110700.6,1783
ENSG00000110711.9,1784
ENSG00000110713.15,1785
ENSG00000110717.10,1786
ENSG00000110719.9,1787
ENSG00000110721.11,1788
ENSG00000110756.17,1789
ENSG00000110768.11,1790
ENSG00000110801.13,1791
ENSG00000110851.11,1792
ENSG00000110852.4,1793
ENSG00000110871.14,1794
ENSG00000110876.9,1795
ENSG00000110880.10,1796
ENSG00000110906.12,1797
ENSG00000110911.14,1798
ENSG00000110917.7,1799
ENSG00000110921.11,1800
ENSG00000110944.8,1801
ENSG00000110955.8,1802
ENSG00000110958.15,1803
ENSG00000110975.8,1804
ENSG00000110987.8,1805
ENSG00000111011.17,1806
ENSG00000111057.10,1807
ENSG00000111142.13,1808
ENSG00000111144.9,1809
ENSG00000111145.7,1810
ENSG00000111196.9,1811
ENSG00000111206.12,1812
ENSG00000111229.15,1813
ENSG00000111231.8,1814
ENSG00000111237.18,1815
ENSG00000111247.14,1816
ENSG00000111252.10,1817
ENSG00000111275.12,1818
ENSG00000111300.9,1819
ENSG00000111321.10,1820
ENSG00000111348.8,1821
ENSG00000111358.13,1822
ENSG00000111361.12,1823
ENSG00000111364.15,1824
ENSG00000111371.15,1825
ENSG00000111412.5,1826
ENSG00000111445.13,1827
ENSG00000111481.9,1828
ENSG00000111540.15,1829
ENSG00000111581.9,1830
ENSG00000111596.11,1831
ENSG00000111602.11,1832
ENSG00000111605.16,1833
ENSG00000111615.12,1834
ENSG00000111639.7,1835
ENSG00000111640.14,1836
ENSG00000111642.14,1837
ENSG00000111644.7,1838
ENSG00000111652.9,1839
ENSG00000111653.19,1840
ENSG00000111665.11,1841
ENSG00000111666.10,1842
ENSG00000111667.13,1843
ENSG00000111669.14,1844
ENSG00000111670.14,1845
ENSG00000111674.8,1846
ENSG00000111678.10,1847
ENSG00000111707.11,1848
ENSG00000111711.9,1849
ENSG00000111716.12,1850
ENSG00000111725.10,1851
ENSG00000111726.12,1852
ENSG00000111731.12,1853
ENSG00000111737.11,1854
ENSG00000111752.10,1855
